Between node,And node,Period,Pipeline capacity built [kg],Pipeline total capacity [kg],Discounted cost of (newly) built pipeline [EUR],Expected hydrogen transmission [tons]
Macedonia,Bulgaria,2030-2035,6.391295175930584e-06,0.07694779751103595,0.006696987294225963,0.10513767032555295
Macedonia,Bulgaria,2035-2040,5.120426551788805e-05,0.07699899762988394,0.03946693713255081,0.11660873232035728
Macedonia,Bulgaria,2040-2045,3.711878119722303e-05,0.0770361122645591,0.020552465889594623,0.2311784334710876
Macedonia,Bulgaria,2045-2050,0.024909693434941982,0.10194580155285858,9.555526780018987,0.12600780663005667
Macedonia,Bulgaria,2050-2055,0.016188999031545533,0.1181347964378221,4.052730469769904,0.3367485318550725
Macedonia,Bulgaria,2055-2060,2.3361840869418896e-05,0.11815815413207507,0.003408946095370702,0.41805162679026187
Romania,Bulgaria,2020-2025,0.01487777492402714,0.01487777492402714,45.37657451454556,0.04639550674272199
Romania,Bulgaria,2025-2030,0.07837700148309629,0.0932547722605435,187.29917851792447,0.027334372335033948
Romania,Bulgaria,2030-2035,160.4195862826778,160.5128408840777,286631.4919974309,360.7506193070249
Romania,Bulgaria,2035-2040,5.654275107732422e-06,160.51284670096217,0.007431562438364361,466.2198636861034
Romania,Bulgaria,2040-2045,281.3372091570785,441.8500558537694,265627.67213175126,2580.329530033004
Romania,Bulgaria,2045-2050,431.7909212968855,873.6409772564037,282446.15755043086,29.703896084131234
Romania,Bulgaria,2050-2055,8.882959395081114e-06,873.6409860045392,0.0037919387548716313,2523.9396340679345
Romania,Bulgaria,2055-2060,9.94109437999276e-06,873.6409959621934,0.0024735641751545885,2551.242318133173
Serbia,Bulgaria,2020-2025,0.01340269253099408,0.01340269253099408,45.450389136470655,0.042001500144168855
Serbia,Bulgaria,2025-2030,0.3153627760891909,0.3287654657893442,837.9333694829639,0.012172169255609523
Serbia,Bulgaria,2030-2035,1.5986295514827524e-06,0.32876705895652286,0.0031758953026453083,0.7459865372817216
Serbia,Bulgaria,2035-2040,5.864610848717604e-06,0.3287729194208551,0.008570264448856568,0.32223933381105524
Serbia,Bulgaria,2040-2045,4.177186777548555e-06,0.3287770924609318,0.004385123849113822,1.3363325808034172
Serbia,Bulgaria,2045-2050,4.3135328409169745e-05,0.3288202236427859,0.03137235355763601,0.17427237659473868
Serbia,Bulgaria,2050-2055,3.901074010937286e-06,0.32882412057026456,0.001851567950818366,1.7255616914426006
Serbia,Bulgaria,2055-2060,1.101999143533751e-05,0.32883513641511497,0.0030487518025984627,2.1436556818239048
Germany,Switzerland,2020-2025,5.646065838472471e-05,5.646065838472471e-05,0.0,0.0
Germany,Switzerland,2025-2030,7.75163480119627e-05,0.0001339770063966874,0.0,0.0
Germany,Switzerland,2030-2035,0.0006437166013640995,0.0007776936077607869,0.0,0.0
