Between node,And node,Period,Pipeline capacity built [kg],Pipeline total capacity [kg],Discounted cost of (newly) built pipeline [EUR],Expected hydrogen transmission [tons]
France,Belgium,2040-2045,1562864.2504390264,2892473.398398892,0.0,3137640.7355696964
France,Belgium,2045-2050,0.0,2892473.398398892,0.0,3030917.149910373
France,Belgium,2050-2055,689932.9071708685,3582406.3055697605,0.0,3304202.8875060207
France,Belgium,2055-2060,0.0,3582406.3055697605,0.0,2965495.244533496
GreatBrit.,Belgium,2020-2025,0.0035881984761752667,0.0035881984761752667,0.0,0.0024820316963595785
GreatBrit.,Belgium,2025-2030,687.7527969549743,687.7563851534505,0.0,0.0
GreatBrit.,Belgium,2030-2035,1040778.0024840524,1041465.758869206,0.0,698532.3914050029
GreatBrit.,Belgium,2035-2040,465377.2561961438,1506843.0150653496,0.0,1361173.8511247253
GreatBrit.,Belgium,2040-2045,577602.5515257763,2084445.566591126,0.0,2491796.812581836
GreatBrit.,Belgium,2045-2050,106725.44475320773,2191171.0113443336,0.0,1823544.5197966383
GreatBrit.,Belgium,2050-2055,913244.3317021946,3104415.3430465283,0.0,6259816.110096632
GreatBrit.,Belgium,2055-2060,693008.8988745515,3797424.24192108,0.0,4197709.45127889
Luxemb.,Belgium,2020-2025,0.0007741196682060497,0.0007741196682060497,0.0,0.0031566485393389244
Luxemb.,Belgium,2025-2030,0.001241214571303051,0.0020153342395091006,0.0,0.007183265867279138
Luxemb.,Belgium,2030-2035,12869.79771360852,12869.799728942759,0.0,0.0
Luxemb.,Belgium,2035-2040,3129.218872582125,15999.018601524884,0.0,0.0
Luxemb.,Belgium,2040-2045,22450.333172969404,38449.35177449429,0.0,0.0
Luxemb.,Belgium,2045-2050,12708.535154522724,51157.88692901701,0.0,0.0
Luxemb.,Belgium,2050-2055,30361.673127683796,81519.56005670081,0.0,0.0
Luxemb.,Belgium,2055-2060,1387.6202010848065,82907.18025778561,0.0,0.0
Netherlands,Belgium,2020-2025,0.0040528583192783255,0.0040528583192783255,0.0,0.0014618525313848116
Netherlands,Belgium,2025-2030,0.016072812103256576,0.0201256704225349,0.0,0.008229047326763292
Netherlands,Belgium,2030-2035,742678.1008700758,742678.1209957462,0.0,61869.06987909567
Netherlands,Belgium,2035-2040,95452.3080677794,838130.4290635256,0.0,73170.35631826735
Netherlands,Belgium,2040-2045,62766.94359702687,900897.3726605525,0.0,93532.81617857466
Netherlands,Belgium,2045-2050,182407.86736134312,1083305.2400218956,0.0,43156.97703259103
Netherlands,Belgium,2050-2055,0.0,1083305.2400218956,0.0,53165.550060266665
Netherlands,Belgium,2055-2060,563011.5259521516,1646316.7659740471,0.0,89674.77813855794
NO2,Belgium,2020-2025,0.0040791057317091746,0.0040791057317091746,0.0,0.011399738047362823
NO2,Belgium,2025-2030,0.017122679177725492,0.021201784909434668,0.0,0.04489020641865124
NO2,Belgium,2030-2035,861880.1706608342,861880.1918626191,0.0,2629713.917356123
NO2,Belgium,2035-2040,119752.98481225898,981633.1766748781,0.0,2159340.007551329
NO2,Belgium,2040-2045,214890.41744320805,1196523.5941180862,0.0,3121645.7682799697
NO2,Belgium,2045-2050,361352.3832450416,1557875.9773631277,0.0,3188005.3882159926
NO2,Belgium,2050-2055,0.0,1557875.9773631277,0.0,3223111.911971829
NO2,Belgium,2055-2060,692589.9827605421,2250465.96012367,0.0,4311421.393690973
Greece,Bulgaria,2020-2025,0.1120680545164185,0.1120680545164185,608.2930348705219,0.32055275693347157
Greece,Bulgaria,2025-2030,1712.9707120914102,1713.0827800843585,7285082.146101368,0.1628256307725094
Greece,Bulgaria,2030-2035,9120.949067772663,10834.0318441212,29003060.622276776,91968.4691124145
Greece,Bulgaria,2035-2040,5.063388610616865e-05,10834.031898648585,0.11843545793849647,47219.60804920419
Greece,Bulgaria,2040-2045,0.0022228993190764887,10834.034122366636,3.735108495930932,0.8075918466737261
Greece,Bulgaria,2045-2050,1.878403949967804e-05,10834.034139795185,0.021866961705093495,1.4587043513320357
Greece,Bulgaria,2050-2055,2.8090587436613154e-05,10834.034168023967,0.021340360229943216,6389.525904538607
Greece,Bulgaria,2055-2060,4.6010520851056636e-05,10834.034213934974,0.020374334050873136,7930.266254958786
Macedonia,Bulgaria,2020-2025,0.34021942360141083,0.34021942360141083,608.5228844095541,0.9801718828241499
Macedonia,Bulgaria,2025-2030,0.21482680818277197,0.555046111288642,301.0646681298242,0.5439188071141214
Macedonia,Bulgaria,2030-2035,0.5479121078990912,1.1029580986921521,574.1184414031562,7.635292605820757
Macedonia,Bulgaria,2035-2040,0.0009091966958454258,1.103867174892533,0.7007855395078102,4.403283893172615
Macedonia,Bulgaria,2040-2045,0.6497205085335485,1.753587562930521,359.7466877604492,1.6896233801628535
Macedonia,Bulgaria,2045-2050,0.0001228644671781164,1.7537103069021487,0.04713164011831564,2.753704218128366
Macedonia,Bulgaria,2050-2055,0.00018704977462940083,1.7538972361813232,0.04682576850656563,3.389116013998369
Macedonia,Bulgaria,2055-2060,0.00026029802370868785,1.7541574137094724,0.0379825347032472,3.4813060752487317
Romania,Bulgaria,2020-2025,0.20113884345599223,0.20113884345599223,613.4648335827786,0.5883538784895315
Romania,Bulgaria,2025-2030,0.09913053771810817,0.30026926067859555,236.89434310198996,0.3416274728055954
Romania,Bulgaria,2030-2035,3.368180390415825,3.668449530598959,6018.134025855075,0.8572964288831267
Romania,Bulgaria,2035-2040,15998.545711007013,16002.21416176897,21027309.267598767,65307.235560283756
Romania,Bulgaria,2040-2045,5.7290668817532886e-05,16002.214216216285,0.05409162562772043,74987.06055447986
Romania,Bulgaria,2045-2050,0.00015452590163709897,16002.214371985669,0.101079585064748,68468.94962822567
Romania,Bulgaria,2050-2055,27416.04772745504,43418.26209932189,11703303.96204606,227202.35792112205
Romania,Bulgaria,2055-2060,0.00010757217700620428,43418.262206739426,0.026766337096794452,239514.65013049182
Serbia,Bulgaria,2020-2025,0.18065755621673277,0.18065755621673277,612.6348277785434,0.530273163267563
Serbia,Bulgaria,2025-2030,0.40739072443503593,0.5880482204040873,1082.4558518136907,0.21452096439973112
Serbia,Bulgaria,2030-2035,0.001529919116224394,0.5895780792724274,3.0393926661355954,2.89423405810745
Serbia,Bulgaria,2035-2040,0.00135664851786041,0.5909346675425758,1.982541870575339,2.3363630705296665
Serbia,Bulgaria,2040-2045,1.0979484705970943,1.6888830778920967,1152.6034816999274,0.9107210096901457
Serbia,Bulgaria,2045-2050,5.951950141559338e-05,1.6889425371456188,0.043288573678443756,1.555111935691624
Serbia,Bulgaria,2050-2055,7.785198697168987e-05,1.6890203288848313,0.03695091238468361,1.8780761587034798
Serbia,Bulgaria,2055-2060,9.894063653835707e-05,1.6891192092735643,0.027372566101029547,2.2183880411220347
