Between node,And node,Period,Pipeline capacity built [kg],Pipeline total capacity [kg],Discounted cost of (newly) built pipeline [EUR],Expected hydrogen transmission [tons]
NO2,Belgium,2055-2060,62930.177887744736,1443913.4234624342,0.0,3764112.506694085
Greece,Bulgaria,2020-2025,0.11404404955409159,0.11404404955409159,619.0185179133202,0.32491955627709734
Greece,Bulgaria,2025-2030,1711.2790102431904,1711.393054223101,7277887.518169905,0.1543283003107093
Greece,Bulgaria,2030-2035,606.8975734235256,2318.2906290996866,1929830.6549817815,0.2381485517188474
Greece,Bulgaria,2035-2040,5.0481184132719644e-05,2318.290677985604,0.11807827958336045,11971.664506436782
Greece,Bulgaria,2040-2045,0.02014043831736154,2318.3108181692996,33.841713668886804,4751.957520787141
Greece,Bulgaria,2045-2050,3.6968377503961666e-05,2318.310855037705,0.043035796171128446,1986.0958738086588
Greece,Bulgaria,2050-2055,5.969822772041377e-05,2318.3109147226696,0.04535261811514519,7235.296720404182
Greece,Bulgaria,2055-2060,0.00010846193261616896,2318.3110232699523,0.048029007410690286,15813.765661706047
Macedonia,Bulgaria,2020-2025,0.3497077558162306,0.3497077558162306,625.4938945490653,1.02419854225543
Macedonia,Bulgaria,2025-2030,0.17610592811134043,0.5258135423893756,246.8000770063448,0.5454367268381094
Macedonia,Bulgaria,2030-2035,0.5303520357496371,1.0561654366008153,555.7184807013783,0.737709176513105
Macedonia,Bulgaria,2035-2040,0.0003958208473631641,1.0565611159099593,0.3050885769111862,4.439546613938468
Macedonia,Bulgaria,2040-2045,0.8529519809710596,1.9095129553428478,472.27484117073755,3.8515360917487986
Macedonia,Bulgaria,2045-2050,0.00022924419349008087,1.9097420579981328,0.08793962221090755,2.6400499908754975
Macedonia,Bulgaria,2050-2055,0.0003750453906877131,1.9101169618506353,0.09388831758066672,7.048803496820689
Macedonia,Bulgaria,2055-2060,0.0005236229497327242,1.91064044326214,0.07640675321414685,8.749517241369313
Romania,Bulgaria,2020-2025,0.2042498654998152,0.2042498654998152,622.953317197351,0.593470174217275
Romania,Bulgaria,2025-2030,0.08815544305056684,0.2924051670121649,210.6669271956761,0.3290770702916019
Romania,Bulgaria,2030-2035,11107.735266104763,11108.027671130838,19846870.3592454,61770.407336093485
Romania,Bulgaria,2035-2040,5993.198473434808,17101.226144423985,7877018.329004248,79734.28677004014
Romania,Bulgaria,2040-2045,28817.885715127424,45919.11185941243,27208729.059348274,217499.70425065854
Romania,Bulgaria,2045-2050,0.0034866110224882384,45919.115345878876,2.28068687321399,201125.69447100017
Romania,Bulgaria,2050-2055,10352.018185757832,56271.133531493666,4419047.437214204,398527.3610780819
Romania,Bulgaria,2055-2060,11563.6371266604,67834.77065801529,2877288.700584245,425576.2743648855
Serbia,Bulgaria,2020-2025,0.1839428946190599,0.1839428946190599,623.7758659307992,0.5391474309326095
Serbia,Bulgaria,2025-2030,2.1548057873336153,2.3387486111835054,5725.417870659511,0.2461787994301211
Serbia,Bulgaria,2030-2035,0.009420060226469249,2.348168600640926,18.714232447492925,0.5347065667721344
Serbia,Bulgaria,2035-2040,0.00018116926627490906,2.348349699138158,0.2647521825460592,15.376742493625002
Serbia,Bulgaria,2040-2045,0.34114002432067536,2.68948965268972,358.12170635419335,4.074321090013625
Serbia,Bulgaria,2045-2050,8.251641322336932e-05,2.6895720983338873,0.06001424320676363,1.3834508863671229
Serbia,Bulgaria,2050-2055,9.216680225864253e-05,2.689664194367083,0.04374515754201612,8.048231654906015
Serbia,Bulgaria,2055-2060,0.00018150507493371542,2.6898456286727694,0.0502145512210179,12.113639782431322
Germany,Switzerland,2020-2025,0.0007508517102421675,0.0007508517102421675,0.0,0.0
Germany,Switzerland,2025-2030,0.0018205834416648026,0.00257143515190697,0.0,0.0
Germany,Switzerland,2030-2035,0.004440512647012257,0.007011947798919227,0.0,0.0
Germany,Switzerland,2035-2040,0.0007179558768180272,0.007729903675737254,0.0,0.0
Germany,Switzerland,2040-2045,0.04509822346579938,0.05282812714153663,0.0,0.0
Germany,Switzerland,2045-2050,0.0,0.05282812714153663,0.0,0.0
Germany,Switzerland,2050-2055,0.0,0.05282812714153663,0.0,0.0
Germany,Switzerland,2055-2060,0.0,0.05282812714153663,0.0,0.0
France,Switzerland,2020-2025,0.1347155177739473,0.1347155177739473,607.261602756005,0.37062954121067243
France,Switzerland,2025-2030,0.005121633831379882,0.13983701006712781,18.08923609485383,0.3328076310922155
France,Switzerland,2030-2035,0.03966165571692489,0.17949852424584875,104.73740896363695,0.4256670042019189
France,Switzerland,2035-2040,0.045912586384538656,0.22541096909221625,89.18656296264245,0.5150043099237236
France,Switzerland,2040-2045,0.08178917210775673,0.30719999966177336,114.13173694974697,0.8099261420785651
France,Switzerland,2045-2050,0.07010080308763271,0.3773006612111697,67.77189522950557,0.9276441560521513
France,Switzerland,2050-2055,0.04845112348135286,0.4257516431543317,30.568347554867564,1.2198825632134636
France,Switzerland,2055-2060,0.0003374510474744307,0.4260889526635503,0.12409784481135579,1.069345917239165
Italy,Switzerland,2020-2025,0.08290178696145717,0.08290178696145717,587.976156791342,0.21048603971438615
Italy,Switzerland,2025-2030,0.00542191083152058,0.08832362702385038,30.13017810310292,0.206718216845645
Italy,Switzerland,2030-2035,0.02518922942900106,0.11351278568374173,104.66066603007384,0.2632036114491369
Italy,Switzerland,2035-2040,0.027831186334409,0.14134390124908325,85.06227906332393,0.3065271696185514
Italy,Switzerland,2040-2045,0.050567728414247254,0.1919115588942165,111.02523111212136,0.4783016275727281
Italy,Switzerland,2045-2050,0.04680214108896392,0.238713629214083,71.19180191160142,0.5739203538055592
Italy,Switzerland,2050-2055,0.03078855070419551,0.2695021091491984,30.5629297442859,0.7582399329909606
Italy,Switzerland,2055-2060,0.00021237510838132477,0.2697144134884393,0.12288381862149937,0.6693765171670967
Germany,CzechR,2020-2025,0.0008190535066785742,0.0008190535066785742,0.0,0.0
