BetweenNode,AndNode,Period,transmissionInvCap_MW,transmissionInvCapMax_MW,transmissionInstalledCap_MW,transmissionInstalledCapMax_MW,DiscountedInvestmentCost_Euro,transmissionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
SørvestC,VestavindE,2040-2045,0.005922062162471925,20000.0,0.009783830796923139,1000.0,1280.1293424873184,0.05372837254895473,0.001611851176468648
SørvestC,VestavindE,2045-2050,0.008536343637708135,20000.0,0.018320152474121998,1000.0,1278.4060083425782,0.07749261116033995,0.002324778334810212
SørvestC,VestavindE,2050-2055,1.6257991104051836e-06,20000.0,0.018321756312722773,1000.0,0.15889318416405646,0.08449044707158385,0.00253471341214753
SørvestC,VestavindE,2055-2060,8.924625008432649e-05,20000.0,0.018410980602296928,1000.0,5.084095641139459,0.07643015194464244,0.0022929045583392734
VestavindF,VestavindE,2020-2025,0.000550392830344819,10000,0.000550392830344819,1000.0,123.04606369925366,0.0031690765228343347,9.50722956850302e-05
VestavindF,VestavindE,2025-2030,0.0003099194450968548,20000.0,0.000860290314932531,1000.0,54.287180632444986,0.004292261201191995,0.00012876783603575962
VestavindF,VestavindE,2030-2035,160.01692830884397,20000.0,160.01778172901862,1000.0,16346631.704228899,170.61499776431836,5.118449932929548
VestavindF,VestavindE,2035-2040,0.00011961699613336445,20000.0,160.01791412612496,1000.0,8.988597301381263,207.48181890854295,6.224454567256279
VestavindF,VestavindE,2040-2045,2.5177792046353105e-06,20000.0,160.01791630360378,1000.0,0.09757825425197683,205.5795944653022,6.1673878339590775
VestavindF,VestavindE,2045-2050,1.1745029878565071e-05,20000.0,160.01792239094178,1000.0,0.3153592329112496,198.7362785805615,5.962088357416858
VestavindF,VestavindE,2050-2055,4.904597843484287e-06,20000.0,160.01792156558707,1000.0,0.08594018825183368,156.07738330122672,4.6823214990368
VestavindF,VestavindE,2055-2060,336.8095582751888,20000.0,496.827485526856,1000.0,3440033.3556633308,613.3659507610624,18.400978522831803
SørvestE,VestavindE,2020-2025,0.00045377670778571326,10000,0.00045377670778571326,1000.0,465.02001284544946,0.0026825036506738934,8.047510952021683e-05
SørvestE,VestavindE,2025-2030,3.7042899107609983e-07,20000.0,0.00045412517626784856,1000.0,0.2974321547042503,0.0026883812785592916,8.065143835677893e-05
SørvestE,VestavindE,2030-2035,0.01149700643579233,20000.0,0.011951109651551458,1000.0,5383.70940231198,0.043694882297921005,0.001310846468937631
SørvestE,VestavindE,2035-2040,2.2607123968159353e-06,20000.0,0.011953348403439956,1000.0,0.7787155276437341,0.0639612527527107,0.0019188375825813198
SørvestE,VestavindE,2040-2045,0.007217774138652612,20000.0,0.019171100581583743,1000.0,1282.251383966577,0.09282735519313508,0.0027848206557940466
