Node,RESGeneratorType,Period,ExpectedAnnualCurtailment_GWh
Poland,Windonshore,2040-2045,22028.422368650256
Poland,Windonshore,2045-2050,15461.70236998502
Poland,Windonshore,2050-2055,8964.344103629901
Poland,Windonshore,2055-2060,10386.92092390615
Portugal,Windonshore,2020-2025,193.62097057813946
Portugal,Windonshore,2025-2030,626.9417263270337
Portugal,Windonshore,2030-2035,4656.894696811787
Portugal,Windonshore,2035-2040,4670.9392406273155
Portugal,Windonshore,2040-2045,30070.990912205627
Portugal,Windonshore,2045-2050,30939.293968033024
Portugal,Windonshore,2050-2055,10250.058590123776
Portugal,Windonshore,2055-2060,22004.26975011731
Romania,Windonshore,2020-2025,0.00022209109217840908
Romania,Windonshore,2025-2030,2.51755184511017
Romania,Windonshore,2030-2035,1845.613401428004
Romania,Windonshore,2035-2040,8034.103096976409
Romania,Windonshore,2040-2045,19758.31091466693
Romania,Windonshore,2045-2050,24420.699587527015
Romania,Windonshore,2050-2055,26048.598141943534
Romania,Windonshore,2055-2060,23236.076549773472
Serbia,Windonshore,2020-2025,0.00018293432937718484
Serbia,Windonshore,2025-2030,0.0001296175340247314
Serbia,Windonshore,2030-2035,0.010435493997726556
Serbia,Windonshore,2035-2040,0.023023040606506857
Serbia,Windonshore,2040-2045,4.629826730982259
Serbia,Windonshore,2045-2050,0.548490291591229
Serbia,Windonshore,2050-2055,0.00029291651158563225
Serbia,Windonshore,2055-2060,0.0004718244586086898
Sweden,Windonshore,2020-2025,0.00028106754300834323
Sweden,Windonshore,2025-2030,0.00016457873743963664
Sweden,Windonshore,2030-2035,0.0026347657149431857
Sweden,Windonshore,2035-2040,0.0063220903044271335
Sweden,Windonshore,2040-2045,0.02259747347006178
Sweden,Windonshore,2045-2050,0.03476123984929896
Sweden,Windonshore,2050-2055,0.0242383347259813
Sweden,Windonshore,2055-2060,0.0440387420947275
Slovenia,Windonshore,2020-2025,0.00018996703405414284
Slovenia,Windonshore,2025-2030,0.00013065183599448752
Slovenia,Windonshore,2030-2035,0.0014231799256382478
Slovenia,Windonshore,2035-2040,0.0017971869241396998
Slovenia,Windonshore,2040-2045,0.0593536442699128
Slovenia,Windonshore,2045-2050,0.014956791973238964
Slovenia,Windonshore,2050-2055,0.00029266544345858984
Slovenia,Windonshore,2055-2060,0.00028874356738689094
Slovakia,Windonshore,2020-2025,0.00020985691782545381
Slovakia,Windonshore,2025-2030,0.00015150346980208598
Slovakia,Windonshore,2030-2035,0.04697194210616393
Slovakia,Windonshore,2035-2040,0.008111943203596114
Slovakia,Windonshore,2040-2045,0.15323263560030992
Slovakia,Windonshore,2045-2050,0.0803388941823495
Slovakia,Windonshore,2050-2055,0.0007282266183398846
Slovakia,Windonshore,2055-2060,0.001143954980478267
NO1,Windonshore,2020-2025,0.00026113533575177525
NO1,Windonshore,2025-2030,0.00016021124119557694
NO1,Windonshore,2030-2035,0.002359364327304932
NO1,Windonshore,2035-2040,0.007755371122840691
NO1,Windonshore,2040-2045,0.03659391305681423
NO1,Windonshore,2045-2050,0.04846853859346438
NO1,Windonshore,2050-2055,0.0004289629862381966
NO1,Windonshore,2055-2060,0.00038172586261427273
NO2,Windonshore,2020-2025,0.0002727537457441836
NO2,Windonshore,2025-2030,0.0001685823283947222
NO2,Windonshore,2030-2035,0.007725103319693097
NO2,Windonshore,2035-2040,0.011291642641554836
NO2,Windonshore,2040-2045,5.995403283115696
NO2,Windonshore,2045-2050,12.003512128897489
NO2,Windonshore,2050-2055,0.045513862288597856
NO2,Windonshore,2055-2060,109.15064953095813
NO3,Windonshore,2020-2025,0.0002788631397910937
NO3,Windonshore,2025-2030,0.00022092544565083155
NO3,Windonshore,2030-2035,0.002113998417311071
NO3,Windonshore,2035-2040,0.01047149885485718
NO3,Windonshore,2040-2045,0.03882864625781097
NO3,Windonshore,2045-2050,0.055000660281597225
NO3,Windonshore,2050-2055,0.04032655943014158
NO3,Windonshore,2055-2060,0.07833276783572515
NO4,Windonshore,2020-2025,0.00028742626907253793
NO4,Windonshore,2025-2030,0.0001714261572396259
NO4,Windonshore,2030-2035,0.002365662229064415
NO4,Windonshore,2035-2040,0.006003591180193074
NO4,Windonshore,2040-2045,0.0346460324236234
NO4,Windonshore,2045-2050,0.05339460278490371
NO4,Windonshore,2050-2055,0.0019098745998142542
NO4,Windonshore,2055-2060,0.001900906463856994
NO5,Windonshore,2020-2025,0.00016355163086702708
NO5,Windonshore,2025-2030,0.00017571282722614846
NO5,Windonshore,2030-2035,0.0024620898936586035
NO5,Windonshore,2035-2040,0.008778463573083862
NO5,Windonshore,2040-2045,0.16933068189519773
NO5,Windonshore,2045-2050,0.05420023354763524
NO5,Windonshore,2050-2055,0.0034300090103270256
NO5,Windonshore,2055-2060,0.0021518328660430817
Austria,Solar,2020-2025,0.00011210165340936413
Austria,Solar,2025-2030,8.368412471092612e-05
Austria,Solar,2030-2035,0.0019856421083565504
Austria,Solar,2035-2040,0.0025699524116010192
Austria,Solar,2040-2045,2286.584426681504
Austria,Solar,2045-2050,7030.412751426353
Austria,Solar,2050-2055,1096.9433696811018
Austria,Solar,2055-2060,3156.8466078212437
BosniaH,Solar,2020-2025,6.90395622434194e-05
BosniaH,Solar,2025-2030,9.38724383886115e-05
BosniaH,Solar,2030-2035,0.0008074132426276498
BosniaH,Solar,2035-2040,0.0017290457658108518
BosniaH,Solar,2040-2045,0.011482516592016637
BosniaH,Solar,2045-2050,0.008700647638503957
BosniaH,Solar,2050-2055,0.015888719133399697
BosniaH,Solar,2055-2060,0.020033889521291506
Belgium,Solar,2020-2025,0.00010622205145818873
Belgium,Solar,2025-2030,8.102878275243626e-05
Belgium,Solar,2030-2035,0.000986485225687102
Belgium,Solar,2035-2040,0.0015036367430629571
Belgium,Solar,2040-2045,0.00999984411629873
Belgium,Solar,2045-2050,0.012728373488460513
Belgium,Solar,2050-2055,0.01384886093383272
Belgium,Solar,2055-2060,0.018937412019405443
Bulgaria,Solar,2020-2025,0.00022294181137917331
Bulgaria,Solar,2025-2030,0.00015764440637174886
Bulgaria,Solar,2030-2035,0.0008541612220358483
Bulgaria,Solar,2035-2040,0.0061792126327828
Bulgaria,Solar,2040-2045,0.02130083992131206
Bulgaria,Solar,2045-2050,0.0241256153800078
Bulgaria,Solar,2050-2055,0.03773253641556337
Bulgaria,Solar,2055-2060,0.04600693208698914
Switzerland,Solar,2020-2025,0.00010859316618776935
Switzerland,Solar,2025-2030,133.3791223721776
Switzerland,Solar,2030-2035,0.0020564412016389733
Switzerland,Solar,2035-2040,0.0028896949381376886
Switzerland,Solar,2040-2045,1094.3202107222992
Switzerland,Solar,2045-2050,1051.5486282939228
Switzerland,Solar,2050-2055,15.271045334334792
Switzerland,Solar,2055-2060,64.72305495592805
CzechR,Solar,2020-2025,0.0001172102804571417
CzechR,Solar,2025-2030,8.646954280542436e-05
CzechR,Solar,2030-2035,0.002371764879701906
CzechR,Solar,2035-2040,0.0036683337739432846
CzechR,Solar,2040-2045,0.016745334309193314
CzechR,Solar,2045-2050,0.011460294875064617
CzechR,Solar,2050-2055,0.01866352663186294
CzechR,Solar,2055-2060,0.027370597281536912
Germany,Solar,2020-2025,0.00011894288120435107
Germany,Solar,2025-2030,7.930624222827157e-05
Germany,Solar,2030-2035,0.0011309087674430344
Germany,Solar,2035-2040,0.00191590659700217
Germany,Solar,2040-2045,10969.88639242561
Germany,Solar,2045-2050,24377.357050684113
Germany,Solar,2050-2055,18700.12242441342
Germany,Solar,2055-2060,49277.39441968495
Denmark,Solar,2020-2025,0.00011675570133979779
Denmark,Solar,2025-2030,7.725147841177589e-05
Denmark,Solar,2030-2035,0.0022850626360722283
Denmark,Solar,2035-2040,0.003219417540583915
Denmark,Solar,2040-2045,0.012113462909125529
Denmark,Solar,2045-2050,0.016520051648187758
Denmark,Solar,2050-2055,0.0020491449306419053
Denmark,Solar,2055-2060,0.0030794349875806863
Estonia,Solar,2020-2025,8.707837075677078e-05
Estonia,Solar,2025-2030,0.00030841954260178977
Estonia,Solar,2030-2035,0.0011358172750839074
Estonia,Solar,2035-2040,0.0022130253142838992
Estonia,Solar,2040-2045,0.010682317024112873
Estonia,Solar,2045-2050,0.014912191616581366
Estonia,Solar,2050-2055,0.018686786837021806
Estonia,Solar,2055-2060,0.026299198637187184
Spain,Solar,2020-2025,0.00038794380660198076
Spain,Solar,2025-2030,0.0018595625850645126
Spain,Solar,2030-2035,0.0066053406435313735
Spain,Solar,2035-2040,0.008745272068982034
Spain,Solar,2040-2045,0.022316820655248214
Spain,Solar,2045-2050,92.97467518486137
Spain,Solar,2050-2055,0.035687016604848625
Spain,Solar,2055-2060,0.046097103874365275
Finland,Solar,2020-2025,9.995689007285418e-05
Finland,Solar,2025-2030,0.001596468310859143
Finland,Solar,2030-2035,0.0008931118602803351
Finland,Solar,2035-2040,0.002623591204538236
Finland,Solar,2040-2045,0.004084980819105079
Finland,Solar,2045-2050,0.005510893822347246
Finland,Solar,2050-2055,0.007235696958121199
Finland,Solar,2055-2060,0.011404802638789222
France,Solar,2020-2025,0.00013882301779874728
France,Solar,2025-2030,0.00010343259178981313
France,Solar,2030-2035,0.0016869460829922998
France,Solar,2035-2040,0.004667657585778026
France,Solar,2040-2045,0.014247266946885757
France,Solar,2045-2050,0.018615142132448574
France,Solar,2050-2055,0.02075102972796937
France,Solar,2055-2060,0.030050689381595774
GreatBrit.,Solar,2020-2025,0.00010383285478021955
GreatBrit.,Solar,2025-2030,0.002512008193202461
GreatBrit.,Solar,2030-2035,0.002938376984171127
GreatBrit.,Solar,2035-2040,0.003424793511564985
GreatBrit.,Solar,2040-2045,0.011932559234523089
GreatBrit.,Solar,2045-2050,0.01659408412377354
GreatBrit.,Solar,2050-2055,0.017461030458576915
GreatBrit.,Solar,2055-2060,0.023057751586994867
Greece,Solar,2020-2025,9.559904809906694e-05
Greece,Solar,2025-2030,0.0023752898422045683
Greece,Solar,2030-2035,0.006375319150009219
Greece,Solar,2035-2040,0.012107944027750523
Greece,Solar,2040-2045,0.02454977910042432
Greece,Solar,2045-2050,0.030251081772966874
Greece,Solar,2050-2055,0.03730971380765703
Greece,Solar,2055-2060,0.046129777927284725
Croatia,Solar,2020-2025,0.00010301500755293992
Croatia,Solar,2025-2030,8.624113539207578e-05
Croatia,Solar,2030-2035,0.0009217833726290661
Croatia,Solar,2035-2040,0.001902503062520738
Croatia,Solar,2040-2045,0.01024792766671348
Croatia,Solar,2045-2050,0.007542547468866211
Croatia,Solar,2050-2055,0.014717308773872582
Croatia,Solar,2055-2060,0.020257062467223294
Hungary,Solar,2020-2025,0.00010564545942416361
Hungary,Solar,2025-2030,0.0001531140074637367
Hungary,Solar,2030-2035,0.004255976743085103
Hungary,Solar,2035-2040,0.007575782561291343
Hungary,Solar,2040-2045,0.012965191763165821
Hungary,Solar,2045-2050,0.007948927763783935
Hungary,Solar,2050-2055,0.018560864242261173
Hungary,Solar,2055-2060,0.024443351467873586
Ireland,Solar,2020-2025,0.00021663951867143645
Ireland,Solar,2025-2030,0.0021461766457798064
Ireland,Solar,2030-2035,0.003656494778072834
Ireland,Solar,2035-2040,0.00500705492166839
Ireland,Solar,2040-2045,0.016034605740851696
Ireland,Solar,2045-2050,0.023598270036319112
Ireland,Solar,2050-2055,0.022226334222829155
Ireland,Solar,2055-2060,0.0338349988265299
Italy,Solar,2020-2025,9.401325986014022e-05
Italy,Solar,2025-2030,1041.8527086489632
Italy,Solar,2030-2035,0.0035188116278425685
Italy,Solar,2035-2040,0.0020631677387434313
Italy,Solar,2040-2045,1294.4762875956847
Italy,Solar,2045-2050,1223.2726521207185
Italy,Solar,2050-2055,13.461403645277544
Italy,Solar,2055-2060,693.4855629038841
Lithuania,Solar,2020-2025,9.429772829449452e-05
Lithuania,Solar,2025-2030,0.0008084615112780547
Lithuania,Solar,2030-2035,0.002501131134874164
Lithuania,Solar,2035-2040,0.005057886430421269
Lithuania,Solar,2040-2045,0.01304183869065929
Lithuania,Solar,2045-2050,0.014671155026449187
Lithuania,Solar,2050-2055,0.017599664617957266
Lithuania,Solar,2055-2060,0.024078783560317903
Luxemb.,Solar,2020-2025,0.00011221574703375535
Luxemb.,Solar,2025-2030,8.010526674608749e-05
Luxemb.,Solar,2030-2035,0.0012091222809457933
Luxemb.,Solar,2035-2040,0.002102096323560677
Luxemb.,Solar,2040-2045,169.04804981302726
Luxemb.,Solar,2045-2050,316.79973133584167
Luxemb.,Solar,2050-2055,0.0034396687777448866
Luxemb.,Solar,2055-2060,0.0034667315775056325
Latvia,Solar,2020-2025,9.080445762399793e-05
Latvia,Solar,2025-2030,0.0003850323267566785
Latvia,Solar,2030-2035,0.001050608189856656
Latvia,Solar,2035-2040,0.002183217333910586
Latvia,Solar,2040-2045,0.01119646311370026
Latvia,Solar,2045-2050,0.014880384196289686
Latvia,Solar,2050-2055,0.018631544205987175
Latvia,Solar,2055-2060,0.027509198857231715
Macedonia,Solar,2020-2025,0.00011113646936908472
Macedonia,Solar,2025-2030,0.0001032770835484445
Macedonia,Solar,2030-2035,0.0008402536462319944
Macedonia,Solar,2035-2040,0.0023335957341863887
Macedonia,Solar,2040-2045,0.016235309064842014
Macedonia,Solar,2045-2050,0.015344088786810664
Macedonia,Solar,2050-2055,0.01961838941068285
Macedonia,Solar,2055-2060,0.03173582011349589
Netherlands,Solar,2020-2025,0.00010899367617362952
Netherlands,Solar,2025-2030,0.00023654581053363688
Netherlands,Solar,2030-2035,0.002287563744556505
Netherlands,Solar,2035-2040,0.002778544946732469
Netherlands,Solar,2040-2045,0.01164603919060938
Netherlands,Solar,2045-2050,0.014892385870279289
Netherlands,Solar,2050-2055,0.014288192777502722
Netherlands,Solar,2055-2060,0.019515351443877508
Poland,Solar,2020-2025,0.00011768886497274485
Poland,Solar,2025-2030,0.000653753316324982
Poland,Solar,2030-2035,0.003733658268762889
Poland,Solar,2035-2040,0.006124160478228684
Poland,Solar,2040-2045,0.013071957213264228
Poland,Solar,2045-2050,0.007825865099589486
Poland,Solar,2050-2055,0.015293330695332494
Poland,Solar,2055-2060,0.014996191189738356
Portugal,Solar,2020-2025,0.0005761137665000335
Portugal,Solar,2025-2030,0.0020171341195237107
Portugal,Solar,2030-2035,0.007820200284481825
Portugal,Solar,2035-2040,0.009116561396931934
Portugal,Solar,2040-2045,0.029345195970749922
Portugal,Solar,2045-2050,73.83276916122354
Portugal,Solar,2050-2055,0.040995277255282764
Portugal,Solar,2055-2060,0.05731892453651387
Romania,Solar,2020-2025,0.00011198861204910797
Romania,Solar,2025-2030,9.825817497149616e-05
Romania,Solar,2030-2035,0.0030809342905542027
Romania,Solar,2035-2040,0.006411392202284725
Romania,Solar,2040-2045,0.021684919672329953
Romania,Solar,2045-2050,0.021662912059777405
Romania,Solar,2050-2055,0.0368306457177955
Romania,Solar,2055-2060,0.04127612151622028
Serbia,Solar,2020-2025,0.00011297692125487542
Serbia,Solar,2025-2030,9.614273381393407e-05
Serbia,Solar,2030-2035,0.0008281149626742618
Serbia,Solar,2035-2040,0.0017737914827609673
Serbia,Solar,2040-2045,0.014932543473619256
Serbia,Solar,2045-2050,0.01104161608204101
Serbia,Solar,2050-2055,0.018607282082841355
Serbia,Solar,2055-2060,0.022901989106150156
Sweden,Solar,2020-2025,0.00013764423412298304
Sweden,Solar,2025-2030,8.361492798854286e-05
Sweden,Solar,2030-2035,0.0008959405687391233
Sweden,Solar,2035-2040,0.001772908740591216
Sweden,Solar,2040-2045,0.006362397358425883
Sweden,Solar,2045-2050,0.010231117552668255
Sweden,Solar,2050-2055,0.0011622263343681943
Sweden,Solar,2055-2060,0.01233583496319599
Slovenia,Solar,2020-2025,0.00010571855617488156
Slovenia,Solar,2025-2030,8.548445432898987e-05
Slovenia,Solar,2030-2035,0.0008412312471115617
Slovenia,Solar,2035-2040,0.0009950424252082564
Slovenia,Solar,2040-2045,0.009875253612762657
Slovenia,Solar,2045-2050,0.007122355853279452
Slovenia,Solar,2050-2055,0.013827158896655114
Slovenia,Solar,2055-2060,0.01851904693977359
Slovakia,Solar,2020-2025,0.00011628303621459449
Slovakia,Solar,2025-2030,8.420211743838239e-05
Slovakia,Solar,2030-2035,0.001505304685378563
Slovakia,Solar,2035-2040,0.0011104552476765585
Slovakia,Solar,2040-2045,0.008526790610970328
Slovakia,Solar,2045-2050,0.004332383588513407
Slovakia,Solar,2050-2055,0.01298881615693305
Slovakia,Solar,2055-2060,0.016288178577812444
NO1,Solar,2020-2025,0.00012759703947911265
NO1,Solar,2025-2030,8.110237817150503e-05
NO1,Solar,2030-2035,0.00084749947080301
NO1,Solar,2035-2040,0.002271612349003608
NO1,Solar,2040-2045,0.010229954827119402
NO1,Solar,2045-2050,0.013029383260738445
NO1,Solar,2050-2055,0.0012657135777002229
NO1,Solar,2055-2060,0.0016163186088651517
NO2,Solar,2020-2025,0.00012769019566682364
NO2,Solar,2025-2030,8.061282619234552e-05
NO2,Solar,2030-2035,0.001937809042668454
NO2,Solar,2035-2040,0.0030421607331251863
NO2,Solar,2040-2045,0.01093290576724334
NO2,Solar,2045-2050,0.014657516329208059
NO2,Solar,2050-2055,0.0011837484828787288
NO2,Solar,2055-2060,0.0018956088526780328
NO3,Solar,2020-2025,0.00012686961825723246
NO3,Solar,2025-2030,8.117124924687838e-05
NO3,Solar,2030-2035,0.0007401042017320204
NO3,Solar,2035-2040,0.0029334287977934893
NO3,Solar,2040-2045,0.010078955256836447
NO3,Solar,2045-2050,0.014206828779823256
NO3,Solar,2050-2055,0.000631458298097177
NO3,Solar,2055-2060,0.0012617119674110775
NO4,Solar,2020-2025,0.00012561225979802832
NO4,Solar,2025-2030,8.240531159507874e-05
NO4,Solar,2030-2035,0.0007253395946375549
NO4,Solar,2035-2040,0.001383133610718174
NO4,Solar,2040-2045,0.01017044827900047
NO4,Solar,2045-2050,0.015359471379150589
NO4,Solar,2050-2055,0.0005291364077254072
NO4,Solar,2055-2060,0.0008757266196723238
NO5,Solar,2020-2025,0.00012655122661434678
NO5,Solar,2025-2030,8.272695590255517e-05
NO5,Solar,2030-2035,0.0008015062718563682
NO5,Solar,2035-2040,0.002386653688630052
NO5,Solar,2040-2045,0.009657176723261308
NO5,Solar,2045-2050,0.014650027166910821
NO5,Solar,2050-2055,0.0007757912033961109
NO5,Solar,2055-2060,0.0013374918127239085
