Node,RESGeneratorType,Period,ExpectedAnnualCurtailment_GWh
Poland,Windonshore,2050-2055,3207.092503316218
Poland,Windonshore,2055-2060,7398.244047375208
Portugal,Windonshore,2020-2025,328.39071809899133
Portugal,Windonshore,2025-2030,679.6183755653676
Portugal,Windonshore,2030-2035,15635.599712442801
Portugal,Windonshore,2035-2040,9157.903442251823
Portugal,Windonshore,2040-2045,8718.617800551154
Portugal,Windonshore,2045-2050,24506.972340050383
Portugal,Windonshore,2050-2055,44703.860091762064
Portugal,Windonshore,2055-2060,10041.98527818376
Romania,Windonshore,2020-2025,0.0017850631214012705
Romania,Windonshore,2025-2030,0.0018127134806415837
Romania,Windonshore,2030-2035,1706.477156840442
Romania,Windonshore,2035-2040,4813.720506604911
Romania,Windonshore,2040-2045,17481.053821136433
Romania,Windonshore,2045-2050,17053.75561622815
Romania,Windonshore,2050-2055,34601.65300781054
Romania,Windonshore,2055-2060,22289.539732116824
Serbia,Windonshore,2020-2025,0.001568127303214639
Serbia,Windonshore,2025-2030,0.0013039805263388756
Serbia,Windonshore,2030-2035,0.02116974353046254
Serbia,Windonshore,2035-2040,0.138753819474457
Serbia,Windonshore,2040-2045,1.5813705616195453
Serbia,Windonshore,2045-2050,0.8901078893124501
Serbia,Windonshore,2050-2055,0.0039002443935843966
Serbia,Windonshore,2055-2060,0.0035364144170145152
Sweden,Windonshore,2020-2025,0.0024241272874181933
Sweden,Windonshore,2025-2030,0.0017197314780552538
Sweden,Windonshore,2030-2035,0.029434452203054413
Sweden,Windonshore,2035-2040,0.04116356269668548
Sweden,Windonshore,2040-2045,0.3852310793001212
Sweden,Windonshore,2045-2050,0.19541836228658707
Sweden,Windonshore,2050-2055,0.35109157013343717
Sweden,Windonshore,2055-2060,126.66085693013578
Slovenia,Windonshore,2020-2025,0.001705912349352553
Slovenia,Windonshore,2025-2030,0.0017647731362173096
Slovenia,Windonshore,2030-2035,0.0018846510508708399
Slovenia,Windonshore,2035-2040,0.0060573942232341055
Slovenia,Windonshore,2040-2045,0.028479367923609843
Slovenia,Windonshore,2045-2050,0.018577509923571926
Slovenia,Windonshore,2050-2055,0.005932850870140897
Slovenia,Windonshore,2055-2060,0.005058432586125874
Slovakia,Windonshore,2020-2025,0.0018794135141728297
Slovakia,Windonshore,2025-2030,0.0013144141812920377
Slovakia,Windonshore,2030-2035,0.029753274739717745
Slovakia,Windonshore,2035-2040,0.04021951181970334
Slovakia,Windonshore,2040-2045,0.3785063028000268
Slovakia,Windonshore,2045-2050,0.10182631655318522
Slovakia,Windonshore,2050-2055,0.020109852753871355
Slovakia,Windonshore,2055-2060,0.03475278708546214
NO1,Windonshore,2020-2025,0.002156318868382615
NO1,Windonshore,2025-2030,0.001718092964983354
NO1,Windonshore,2030-2035,0.019508846849880843
NO1,Windonshore,2035-2040,0.02540262597188429
NO1,Windonshore,2040-2045,0.2755688513489256
NO1,Windonshore,2045-2050,0.16633571999537208
NO1,Windonshore,2050-2055,0.0031693112588683098
NO1,Windonshore,2055-2060,0.0043262547145186845
NO2,Windonshore,2020-2025,0.0022817261258149717
NO2,Windonshore,2025-2030,0.0017567632999836108
NO2,Windonshore,2030-2035,0.04806174916184506
NO2,Windonshore,2035-2040,0.11987699857761762
NO2,Windonshore,2040-2045,12.397131400794013
NO2,Windonshore,2045-2050,83.81684399786882
NO2,Windonshore,2050-2055,90.85130504934132
NO2,Windonshore,2055-2060,180.8331429033021
NO3,Windonshore,2020-2025,0.0023531635648052157
NO3,Windonshore,2025-2030,0.0017893553032717713
NO3,Windonshore,2030-2035,0.020981351168004734
NO3,Windonshore,2035-2040,0.02728327190922309
NO3,Windonshore,2040-2045,0.3000841520428148
NO3,Windonshore,2045-2050,0.23599122859930766
NO3,Windonshore,2050-2055,0.47021915110048607
NO3,Windonshore,2055-2060,5.154054495605009
NO4,Windonshore,2020-2025,0.0024525002991288374
NO4,Windonshore,2025-2030,0.0017934128765521352
NO4,Windonshore,2030-2035,0.02126162159769591
NO4,Windonshore,2035-2040,0.02878038033262189
NO4,Windonshore,2040-2045,0.29235920746904925
NO4,Windonshore,2045-2050,0.20499723787161978
NO4,Windonshore,2050-2055,0.3004938256769932
NO4,Windonshore,2055-2060,0.8072860420515328
NO5,Windonshore,2020-2025,0.00138242324015151
NO5,Windonshore,2025-2030,0.0018144095089848112
NO5,Windonshore,2030-2035,0.023050436352803325
NO5,Windonshore,2035-2040,0.031665384083691746
NO5,Windonshore,2040-2045,1.4682781729061611
NO5,Windonshore,2045-2050,0.2021336269922603
NO5,Windonshore,2050-2055,0.3706188682588619
NO5,Windonshore,2055-2060,9.340530986332029
Austria,Solar,2020-2025,0.0010421514869871048
Austria,Solar,2025-2030,0.0023165981841749518
Austria,Solar,2030-2035,0.012176196851779172
Austria,Solar,2035-2040,153.79786415922223
Austria,Solar,2040-2045,246.9327113125327
Austria,Solar,2045-2050,2041.9772622497212
Austria,Solar,2050-2055,1222.5820634056538
Austria,Solar,2055-2060,512.8883359850698
BosniaH,Solar,2020-2025,0.0006050547176597365
BosniaH,Solar,2025-2030,0.0007633709757620014
BosniaH,Solar,2030-2035,0.3298757577452832
BosniaH,Solar,2035-2040,0.7261123925549375
BosniaH,Solar,2040-2045,0.09460643397623031
BosniaH,Solar,2045-2050,0.08427958419847847
BosniaH,Solar,2050-2055,0.1829141679900813
BosniaH,Solar,2055-2060,0.09339612967463001
Belgium,Solar,2020-2025,0.0009665540204455041
Belgium,Solar,2025-2030,0.0006779149387227415
Belgium,Solar,2030-2035,0.009047202474018901
Belgium,Solar,2035-2040,0.0163557924364856
Belgium,Solar,2040-2045,0.09181096116595297
Belgium,Solar,2045-2050,0.0889159515200146
Belgium,Solar,2050-2055,0.11142027034595704
Belgium,Solar,2055-2060,0.18874189823294255
Bulgaria,Solar,2020-2025,0.0019306172367368432
Bulgaria,Solar,2025-2030,0.0011827827398237592
Bulgaria,Solar,2030-2035,0.011743463111669234
Bulgaria,Solar,2035-2040,0.05160164053032657
Bulgaria,Solar,2040-2045,0.1713249218385493
Bulgaria,Solar,2045-2050,0.16322276322469828
Bulgaria,Solar,2050-2055,0.3862129294601636
Bulgaria,Solar,2055-2060,0.42806930584859887
Switzerland,Solar,2020-2025,0.001015029829478007
Switzerland,Solar,2025-2030,0.0030911718055727814
Switzerland,Solar,2030-2035,0.009785015468307427
Switzerland,Solar,2035-2040,112.11542157168945
Switzerland,Solar,2040-2045,320.3343780734289
Switzerland,Solar,2045-2050,1650.635803259814
Switzerland,Solar,2050-2055,91.708211163062
Switzerland,Solar,2055-2060,24.530588053392066
CzechR,Solar,2020-2025,0.001102889084214412
CzechR,Solar,2025-2030,0.000704270585012247
CzechR,Solar,2030-2035,0.011222004736417678
CzechR,Solar,2035-2040,0.014849801867253704
CzechR,Solar,2040-2045,0.08133086992604834
CzechR,Solar,2045-2050,0.12502527617466117
CzechR,Solar,2050-2055,0.14408870410684335
CzechR,Solar,2055-2060,0.20912614678392555
Germany,Solar,2020-2025,0.0011081990490319994
Germany,Solar,2025-2030,0.0006914830944984674
Germany,Solar,2030-2035,0.005180796000233546
Germany,Solar,2035-2040,163.79431653150655
Germany,Solar,2040-2045,6911.890419184841
Germany,Solar,2045-2050,31650.555220702612
Germany,Solar,2050-2055,37980.699402627906
Germany,Solar,2055-2060,16142.111090893131
Denmark,Solar,2020-2025,0.0010860121138201676
Denmark,Solar,2025-2030,0.0015356124371362924
Denmark,Solar,2030-2035,0.01742128390234371
Denmark,Solar,2035-2040,0.024252026798156554
Denmark,Solar,2040-2045,0.10752633991263402
Denmark,Solar,2045-2050,0.09151818726000979
Denmark,Solar,2050-2055,0.019219892999561918
Denmark,Solar,2055-2060,0.021689544113461585
Estonia,Solar,2020-2025,0.0007879148245422431
Estonia,Solar,2025-2030,0.016026453327509568
Estonia,Solar,2030-2035,0.025732662532601643
Estonia,Solar,2035-2040,0.029027648249994664
Estonia,Solar,2040-2045,0.14820626060530911
Estonia,Solar,2045-2050,0.10777075111721865
Estonia,Solar,2050-2055,0.10126898012245192
Estonia,Solar,2055-2060,0.2828883525040631
Spain,Solar,2020-2025,0.0019847108894940997
Spain,Solar,2025-2030,0.01948589539586692
Spain,Solar,2030-2035,0.04579324625488222
Spain,Solar,2035-2040,0.0671565369264027
Spain,Solar,2040-2045,0.16425581872051329
Spain,Solar,2045-2050,0.2776830195137686
Spain,Solar,2050-2055,0.3537897232557149
Spain,Solar,2055-2060,0.32254892488670683
Finland,Solar,2020-2025,0.0009770740840376593
Finland,Solar,2025-2030,0.02682606472737535
Finland,Solar,2030-2035,0.027511791586627473
Finland,Solar,2035-2040,0.007701681846605316
Finland,Solar,2040-2045,0.06082173050751689
Finland,Solar,2045-2050,0.037176152809242656
Finland,Solar,2050-2055,0.05750081738894475
Finland,Solar,2055-2060,0.15993458210410702
France,Solar,2020-2025,0.0011633158968195941
France,Solar,2025-2030,0.0007925777738120778
France,Solar,2030-2035,0.007554905096177377
France,Solar,2035-2040,0.011393342125285824
France,Solar,2040-2045,0.10485408629278313
France,Solar,2045-2050,0.1589848924928856
France,Solar,2050-2055,0.22714092729573176
France,Solar,2055-2060,0.2455194435977977
GreatBrit.,Solar,2020-2025,0.000853260116647459
GreatBrit.,Solar,2025-2030,0.025916462452669514
GreatBrit.,Solar,2030-2035,0.02722905505179544
GreatBrit.,Solar,2035-2040,0.04432899848223923
GreatBrit.,Solar,2040-2045,0.10597010414635132
GreatBrit.,Solar,2045-2050,0.08258966271415473
GreatBrit.,Solar,2050-2055,0.10855330288410077
GreatBrit.,Solar,2055-2060,0.18141012049255067
Greece,Solar,2020-2025,0.0008963555695600847
Greece,Solar,2025-2030,0.01696472660213639
Greece,Solar,2030-2035,0.059935553308035114
Greece,Solar,2035-2040,0.1075195049376629
Greece,Solar,2040-2045,0.17044128123602764
Greece,Solar,2045-2050,0.19828765911926627
Greece,Solar,2050-2055,0.37169812692022935
Greece,Solar,2055-2060,0.5440970935172178
Croatia,Solar,2020-2025,0.000902277137793271
Croatia,Solar,2025-2030,0.0022470991779945278
Croatia,Solar,2030-2035,0.002460795370882115
Croatia,Solar,2035-2040,0.013005557459988255
Croatia,Solar,2040-2045,0.06075159467573009
Croatia,Solar,2045-2050,0.06622767341514756
Croatia,Solar,2050-2055,0.15760092096083883
Croatia,Solar,2055-2060,0.09135312606921504
Hungary,Solar,2020-2025,0.000909143381206573
Hungary,Solar,2025-2030,0.00657687621715254
Hungary,Solar,2030-2035,0.014513784516353524
Hungary,Solar,2035-2040,0.02664681352633938
Hungary,Solar,2040-2045,0.10810906859972452
Hungary,Solar,2045-2050,0.08300583131214427
Hungary,Solar,2050-2055,0.1733255185514957
Hungary,Solar,2055-2060,0.16139538001728324
Ireland,Solar,2020-2025,0.0007506006397491426
Ireland,Solar,2025-2030,0.023361623191239356
Ireland,Solar,2030-2035,0.0221919039951081
Ireland,Solar,2035-2040,0.052406395881067484
Ireland,Solar,2040-2045,0.1638770567806674
Ireland,Solar,2045-2050,0.15001034794709128
Ireland,Solar,2050-2055,0.2429638111826315
Ireland,Solar,2055-2060,0.3168578880349691
Italy,Solar,2020-2025,0.0007989804074473837
Italy,Solar,2025-2030,0.006228054284116688
Italy,Solar,2030-2035,0.023002938269611032
Italy,Solar,2035-2040,17.0632949053965
Italy,Solar,2040-2045,42.95117048217338
Italy,Solar,2045-2050,398.6489582898951
Italy,Solar,2050-2055,308.8600648504311
Italy,Solar,2055-2060,23.948062878519984
Lithuania,Solar,2020-2025,0.0008371518905070187
Lithuania,Solar,2025-2030,0.012626907428243581
Lithuania,Solar,2030-2035,0.023016227375027534
Lithuania,Solar,2035-2040,0.05360266202681274
Lithuania,Solar,2040-2045,0.16345287056667046
Lithuania,Solar,2045-2050,0.09068057688912544
Lithuania,Solar,2050-2055,0.0871080744870654
Lithuania,Solar,2055-2060,0.21354271663693
Luxemb.,Solar,2020-2025,0.0010472806237519815
Luxemb.,Solar,2025-2030,0.0006766834312732759
Luxemb.,Solar,2030-2035,0.007135119388871074
Luxemb.,Solar,2035-2040,0.015086603600305908
Luxemb.,Solar,2040-2045,5.255918151505529
Luxemb.,Solar,2045-2050,13.157744621672249
Luxemb.,Solar,2050-2055,0.008176705649611355
Luxemb.,Solar,2055-2060,0.12052718040043324
Latvia,Solar,2020-2025,0.0008228645675777563
Latvia,Solar,2025-2030,0.008242263396790333
Latvia,Solar,2030-2035,0.019379190199885866
Latvia,Solar,2035-2040,0.03167801543973852
Latvia,Solar,2040-2045,0.15402132556510167
Latvia,Solar,2045-2050,0.10068086655229055
Latvia,Solar,2050-2055,0.0897043689597158
Latvia,Solar,2055-2060,0.26935021062703474
Macedonia,Solar,2020-2025,0.001019259043846122
Macedonia,Solar,2025-2030,0.0008202462976412592
Macedonia,Solar,2030-2035,0.005250328598421907
Macedonia,Solar,2035-2040,0.0203907010983234
Macedonia,Solar,2040-2045,0.14163346689776865
Macedonia,Solar,2045-2050,0.1129119737901567
Macedonia,Solar,2050-2055,0.3101972119427434
Macedonia,Solar,2055-2060,0.17672385577432484
Netherlands,Solar,2020-2025,0.0009822872089303512
Netherlands,Solar,2025-2030,0.000677047312981041
Netherlands,Solar,2030-2035,0.013410223341502544
Netherlands,Solar,2035-2040,0.018626606684472132
Netherlands,Solar,2040-2045,0.09587213184936141
Netherlands,Solar,2045-2050,0.07837159629355264
Netherlands,Solar,2050-2055,0.10841830507751057
Netherlands,Solar,2055-2060,0.19235570015538841
Poland,Solar,2020-2025,0.0010609322301223566
Poland,Solar,2025-2030,0.008352382000620232
Poland,Solar,2030-2035,0.009322182288783981
Poland,Solar,2035-2040,0.034468492564985874
Poland,Solar,2040-2045,0.07377028853761637
Poland,Solar,2045-2050,0.07472131477272557
Poland,Solar,2050-2055,0.06675436018094134
Poland,Solar,2055-2060,0.14881339374793068
Portugal,Solar,2020-2025,0.00813883546169659
Portugal,Solar,2025-2030,0.01985058618820351
Portugal,Solar,2030-2035,0.06576081883553726
Portugal,Solar,2035-2040,0.08832391513027615
Portugal,Solar,2040-2045,0.21118278431396267
Portugal,Solar,2045-2050,0.3346258201768361
Portugal,Solar,2050-2055,0.48822866741379606
Portugal,Solar,2055-2060,0.3959849678184083
Romania,Solar,2020-2025,0.0009080857938322288
Romania,Solar,2025-2030,0.0009018084608606044
Romania,Solar,2030-2035,0.014998875364461069
Romania,Solar,2035-2040,0.04084271157939645
Romania,Solar,2040-2045,0.17176615250637306
Romania,Solar,2045-2050,0.15130785665949925
Romania,Solar,2050-2055,0.36840502549989407
Romania,Solar,2055-2060,0.3403740858092567
Serbia,Solar,2020-2025,0.0009371440117316571
Serbia,Solar,2025-2030,0.0007910537202746245
Serbia,Solar,2030-2035,0.0032527817947105284
Serbia,Solar,2035-2040,0.016252753106104426
Serbia,Solar,2040-2045,0.11961766698555562
Serbia,Solar,2045-2050,0.08688855926926821
Serbia,Solar,2050-2055,0.2642897213052667
Serbia,Solar,2055-2060,0.10591709387371516
Sweden,Solar,2020-2025,0.001259672882858217
Sweden,Solar,2025-2030,0.0008128862906039614
Sweden,Solar,2030-2035,0.012587676896089996
Sweden,Solar,2035-2040,0.009164554210484647
Sweden,Solar,2040-2045,0.09983751053864585
Sweden,Solar,2045-2050,0.04993101864861974
Sweden,Solar,2050-2055,0.005268744111234279
Sweden,Solar,2055-2060,0.006273720582953722
Slovenia,Solar,2020-2025,0.00099434422806539
Slovenia,Solar,2025-2030,0.002306761686939147
Slovenia,Solar,2030-2035,0.0013180709720340916
Slovenia,Solar,2035-2040,0.01032331437657495
Slovenia,Solar,2040-2045,0.04696382033294631
Slovenia,Solar,2045-2050,0.05562321073127102
Slovenia,Solar,2050-2055,0.011024691962988694
Slovenia,Solar,2055-2060,0.0788278631054758
Slovakia,Solar,2020-2025,0.0010492626683955067
Slovakia,Solar,2025-2030,0.00072185003606232
Slovakia,Solar,2030-2035,0.004768324528186794
Slovakia,Solar,2035-2040,0.006488632082260626
Slovakia,Solar,2040-2045,0.050864609128797644
Slovakia,Solar,2045-2050,0.0670243390905657
Slovakia,Solar,2050-2055,0.045140596949199925
Slovakia,Solar,2055-2060,0.08541584674723401
NO1,Solar,2020-2025,0.0011244288049484675
NO1,Solar,2025-2030,0.0007776752789689752
NO1,Solar,2030-2035,0.011312376166328549
NO1,Solar,2035-2040,0.008986721951317285
NO1,Solar,2040-2045,0.10235377333973472
NO1,Solar,2045-2050,0.06265991694643591
NO1,Solar,2050-2055,0.022220447242954695
NO1,Solar,2055-2060,0.02105547866268236
NO2,Solar,2020-2025,0.0011190355895803325
NO2,Solar,2025-2030,0.0007831903585877772
NO2,Solar,2030-2035,0.01774806458424296
NO2,Solar,2035-2040,0.035117875995442256
NO2,Solar,2040-2045,0.1076572474339678
NO2,Solar,2045-2050,0.08667176107242251
NO2,Solar,2050-2055,0.015286699856050275
NO2,Solar,2055-2060,0.015052740849274342
NO3,Solar,2020-2025,0.0011909311351438632
NO3,Solar,2025-2030,0.0007674257350394877
NO3,Solar,2030-2035,0.011580458446430818
NO3,Solar,2035-2040,0.007352851560459687
NO3,Solar,2040-2045,0.09219128910899431
NO3,Solar,2045-2050,0.07062275878638946
NO3,Solar,2050-2055,0.004588042970757979
NO3,Solar,2055-2060,0.0043288955193057106
NO4,Solar,2020-2025,0.0012380488116476838
NO4,Solar,2025-2030,0.0007591760816003025
NO4,Solar,2030-2035,0.011360700011596728
NO4,Solar,2035-2040,0.004935552458081583
NO4,Solar,2040-2045,0.0740889385873924
NO4,Solar,2045-2050,0.04789734807384444
NO4,Solar,2050-2055,0.0033588129070811685
NO4,Solar,2055-2060,0.0034285267410239036
NO5,Solar,2020-2025,0.0011563876388370265
NO5,Solar,2025-2030,0.0007848122126022196
NO5,Solar,2030-2035,0.01062882201580833
NO5,Solar,2035-2040,0.007108693842729074
NO5,Solar,2040-2045,0.08975246628625487
NO5,Solar,2045-2050,0.05265828152366958
NO5,Solar,2050-2055,0.005709019853692879
NO5,Solar,2055-2060,0.00554920763954398
