Node,RESGeneratorType,Period,ExpectedAnnualCurtailment_GWh
Poland,Windonshore,2040-2045,19874.530443117863
Poland,Windonshore,2045-2050,11024.009879741277
Poland,Windonshore,2050-2055,5061.547825116767
Poland,Windonshore,2055-2060,11500.876531744028
Portugal,Windonshore,2020-2025,5.8285485926537195
Portugal,Windonshore,2025-2030,437.8668562151112
Portugal,Windonshore,2030-2035,3728.7505717462204
Portugal,Windonshore,2035-2040,3597.681860998708
Portugal,Windonshore,2040-2045,26133.681043710487
Portugal,Windonshore,2045-2050,10660.302973986165
Portugal,Windonshore,2050-2055,14065.807973061635
Portugal,Windonshore,2055-2060,6688.917277001718
Romania,Windonshore,2020-2025,0.0001911513399277453
Romania,Windonshore,2025-2030,1113.8913573624957
Romania,Windonshore,2030-2035,2264.5113856665935
Romania,Windonshore,2035-2040,4620.056035815626
Romania,Windonshore,2040-2045,30192.92715267918
Romania,Windonshore,2045-2050,40938.307142350306
Romania,Windonshore,2050-2055,35670.77219342538
Romania,Windonshore,2055-2060,46532.761598443176
Serbia,Windonshore,2020-2025,0.0001600453348162369
Serbia,Windonshore,2025-2030,0.00015763847987700034
Serbia,Windonshore,2030-2035,1.3096599629017511
Serbia,Windonshore,2035-2040,0.04639402281658613
Serbia,Windonshore,2040-2045,0.3092821159719894
Serbia,Windonshore,2045-2050,13.629729862358433
Serbia,Windonshore,2050-2055,0.000306105324754797
Serbia,Windonshore,2055-2060,0.0003882082440983013
Sweden,Windonshore,2020-2025,0.00026561029367215837
Sweden,Windonshore,2025-2030,0.00025249100719899447
Sweden,Windonshore,2030-2035,0.0034940135217143347
Sweden,Windonshore,2035-2040,0.0033734931381148078
Sweden,Windonshore,2040-2045,0.045439677093316005
Sweden,Windonshore,2045-2050,0.016928061023852886
Sweden,Windonshore,2050-2055,0.05324294678201781
Sweden,Windonshore,2055-2060,0.11645025419737286
Slovenia,Windonshore,2020-2025,0.00019020099236277406
Slovenia,Windonshore,2025-2030,0.0006189746029714702
Slovenia,Windonshore,2030-2035,0.007735742815065761
Slovenia,Windonshore,2035-2040,0.006559785764421916
Slovenia,Windonshore,2040-2045,0.04357523716300745
Slovenia,Windonshore,2045-2050,0.0988204526585487
Slovenia,Windonshore,2050-2055,0.00039647479994438716
Slovenia,Windonshore,2055-2060,0.0004211918112177193
Slovakia,Windonshore,2020-2025,0.00020417816280613986
Slovakia,Windonshore,2025-2030,0.02586186109563725
Slovakia,Windonshore,2030-2035,0.04170641101302899
Slovakia,Windonshore,2035-2040,0.030992210908320803
Slovakia,Windonshore,2040-2045,0.1153402199520398
Slovakia,Windonshore,2045-2050,0.1323006280742353
Slovakia,Windonshore,2050-2055,96.94037138856972
Slovakia,Windonshore,2055-2060,232.16818134113433
NO1,Windonshore,2020-2025,0.00026080417413757296
NO1,Windonshore,2025-2030,0.00023196008303360248
NO1,Windonshore,2030-2035,0.005286521135242301
NO1,Windonshore,2035-2040,0.003345980224805557
NO1,Windonshore,2040-2045,0.07298353773061408
NO1,Windonshore,2045-2050,0.02257733078303045
NO1,Windonshore,2050-2055,0.0004930842639192968
NO1,Windonshore,2055-2060,0.0005190598274404147
NO2,Windonshore,2020-2025,0.00027202398252614766
NO2,Windonshore,2025-2030,0.0002404127754506159
NO2,Windonshore,2030-2035,0.009881781635884032
NO2,Windonshore,2035-2040,0.015699786088139434
NO2,Windonshore,2040-2045,0.1254090099697667
NO2,Windonshore,2045-2050,19.640469533112242
NO2,Windonshore,2050-2055,0.26420613082543704
NO2,Windonshore,2055-2060,246.7861822912515
NO3,Windonshore,2020-2025,0.0002683160167758054
NO3,Windonshore,2025-2030,0.0002613591690635187
NO3,Windonshore,2030-2035,0.00394412335469661
NO3,Windonshore,2035-2040,0.003331375127149958
NO3,Windonshore,2040-2045,0.07374353676923537
NO3,Windonshore,2045-2050,0.04690579550609772
NO3,Windonshore,2050-2055,0.08943595269727124
NO3,Windonshore,2055-2060,0.20321722577151732
NO4,Windonshore,2020-2025,0.00027539635900125366
NO4,Windonshore,2025-2030,0.00026240231408764344
NO4,Windonshore,2030-2035,0.0032561956902921207
NO4,Windonshore,2035-2040,0.0033202919851827847
NO4,Windonshore,2040-2045,0.05934514772652199
NO4,Windonshore,2045-2050,0.04402835816141949
NO4,Windonshore,2050-2055,0.06472659189305399
NO4,Windonshore,2055-2060,0.15172359353381074
NO5,Windonshore,2020-2025,0.0001407124542315354
NO5,Windonshore,2025-2030,0.00024314685595011785
NO5,Windonshore,2030-2035,0.007349123912876728
NO5,Windonshore,2035-2040,0.003556936259903272
NO5,Windonshore,2040-2045,0.09102278878989
NO5,Windonshore,2045-2050,0.030803595433220605
NO5,Windonshore,2050-2055,0.058562748703004416
NO5,Windonshore,2055-2060,3.1334344495520208
Austria,Solar,2020-2025,0.0001146124900433329
Austria,Solar,2025-2030,7.81654228611884e-05
Austria,Solar,2030-2035,0.002058001783008386
Austria,Solar,2035-2040,0.0017135441586010151
Austria,Solar,2040-2045,419.74684361255805
Austria,Solar,2045-2050,152.51989652822613
Austria,Solar,2050-2055,1954.784264824452
Austria,Solar,2055-2060,3001.661741642661
BosniaH,Solar,2020-2025,8.026278770268723e-05
BosniaH,Solar,2025-2030,8.222224664713311e-05
BosniaH,Solar,2030-2035,0.0022329008891708996
BosniaH,Solar,2035-2040,0.0019254641848610737
BosniaH,Solar,2040-2045,0.011186372523580923
BosniaH,Solar,2045-2050,0.021930552677666523
BosniaH,Solar,2050-2055,0.01403653468793484
BosniaH,Solar,2055-2060,17.02707266406543
Belgium,Solar,2020-2025,0.00011097386102366642
Belgium,Solar,2025-2030,7.562897747969312e-05
Belgium,Solar,2030-2035,0.0013807363662575556
Belgium,Solar,2035-2040,0.0006680937444049223
Belgium,Solar,2040-2045,0.010372724868849026
Belgium,Solar,2045-2050,0.010112344059295286
Belgium,Solar,2050-2055,0.014250035173925615
Belgium,Solar,2055-2060,0.025817705320566705
Bulgaria,Solar,2020-2025,0.00022085008324271304
Bulgaria,Solar,2025-2030,0.00016315414718646822
Bulgaria,Solar,2030-2035,0.0026809866380263377
Bulgaria,Solar,2035-2040,0.005558165104805049
Bulgaria,Solar,2040-2045,0.01998634220402908
Bulgaria,Solar,2045-2050,0.03605719817014046
Bulgaria,Solar,2050-2055,0.04590236084515451
Bulgaria,Solar,2055-2060,126.91029319400158
Switzerland,Solar,2020-2025,0.00010935640678996715
Switzerland,Solar,2025-2030,8.702831596775383e-05
Switzerland,Solar,2030-2035,0.001581481295212042
Switzerland,Solar,2035-2040,0.0016498474597552407
Switzerland,Solar,2040-2045,19.25678286038544
Switzerland,Solar,2045-2050,29.664643918671057
Switzerland,Solar,2050-2055,94.44774276045102
Switzerland,Solar,2055-2060,753.7802629908317
CzechR,Solar,2020-2025,0.00012247250840842006
CzechR,Solar,2025-2030,0.00044252678099192
CzechR,Solar,2030-2035,0.0022743991272515147
CzechR,Solar,2035-2040,0.00357316232033421
CzechR,Solar,2040-2045,0.019467558896690777
CzechR,Solar,2045-2050,0.020604167489126007
CzechR,Solar,2050-2055,0.021213061180772607
CzechR,Solar,2055-2060,0.02916590943165456
Germany,Solar,2020-2025,0.00012437076819178344
Germany,Solar,2025-2030,7.426069320452479e-05
Germany,Solar,2030-2035,0.0011432495933457378
Germany,Solar,2035-2040,0.0016365966838520947
Germany,Solar,2040-2045,2451.5607940802415
Germany,Solar,2045-2050,7314.007569224256
Germany,Solar,2050-2055,26786.536851199475
Germany,Solar,2055-2060,89960.83777771558
Denmark,Solar,2020-2025,0.000123361269472135
Denmark,Solar,2025-2030,8.180643934414897e-05
Denmark,Solar,2030-2035,0.002304619820416232
Denmark,Solar,2035-2040,0.003436269982979534
Denmark,Solar,2040-2045,0.0169352978524262
Denmark,Solar,2045-2050,0.014332093227932644
Denmark,Solar,2050-2055,0.0012637104406859627
Denmark,Solar,2055-2060,0.0015627473949269386
Estonia,Solar,2020-2025,8.928594728649731e-05
Estonia,Solar,2025-2030,9.504348849981438e-05
Estonia,Solar,2030-2035,0.005157362276758109
Estonia,Solar,2035-2040,0.003320046378429896
Estonia,Solar,2040-2045,0.020807453382401347
Estonia,Solar,2045-2050,0.019066433973277102
Estonia,Solar,2050-2055,0.01097733907400455
Estonia,Solar,2055-2060,0.03141470546829279
Spain,Solar,2020-2025,0.0004062768960648088
Spain,Solar,2025-2030,0.0026667981172924303
Spain,Solar,2030-2035,0.0065753606718965485
Spain,Solar,2035-2040,0.015106881266438733
Spain,Solar,2040-2045,0.030688905962179554
Spain,Solar,2045-2050,0.04233360148092793
Spain,Solar,2050-2055,0.05490334452304299
Spain,Solar,2055-2060,0.073598339682837
Finland,Solar,2020-2025,9.918552522677427e-05
Finland,Solar,2025-2030,0.0018617361291965256
Finland,Solar,2030-2035,0.002514716047646569
Finland,Solar,2035-2040,0.0031365905973250534
Finland,Solar,2040-2045,0.007373194728138266
Finland,Solar,2045-2050,0.0035083287713329097
Finland,Solar,2050-2055,0.004001155310232999
Finland,Solar,2055-2060,0.003683479709437524
France,Solar,2020-2025,0.00013065563339983947
France,Solar,2025-2030,0.0005328776234303773
France,Solar,2030-2035,0.002083967077843731
France,Solar,2035-2040,0.002664593479013769
France,Solar,2040-2045,0.015432406270125314
France,Solar,2045-2050,0.025198539653606397
France,Solar,2050-2055,0.034624340297405576
France,Solar,2055-2060,0.0469726115864263
GreatBrit.,Solar,2020-2025,0.00011996654037923192
GreatBrit.,Solar,2025-2030,0.001769788034162233
GreatBrit.,Solar,2030-2035,0.004115830193099928
GreatBrit.,Solar,2035-2040,0.004320057202255691
GreatBrit.,Solar,2040-2045,0.015199955520398028
GreatBrit.,Solar,2045-2050,0.013394782030064807
GreatBrit.,Solar,2050-2055,0.016623019521606237
GreatBrit.,Solar,2055-2060,0.027234271076005723
Greece,Solar,2020-2025,0.0002642841689628575
Greece,Solar,2025-2030,0.0015883318031777887
Greece,Solar,2030-2035,0.008097175477320572
Greece,Solar,2035-2040,0.011453700438568073
Greece,Solar,2040-2045,0.021767135927918218
Greece,Solar,2045-2050,0.039047881596584705
Greece,Solar,2050-2055,0.048736215402370886
Greece,Solar,2055-2060,78.21700909958285
Croatia,Solar,2020-2025,9.96874614283947e-05
Croatia,Solar,2025-2030,0.00013261532745313177
Croatia,Solar,2030-2035,0.002246533074811363
Croatia,Solar,2035-2040,0.0012956845464886313
Croatia,Solar,2040-2045,0.00856895049955016
Croatia,Solar,2045-2050,0.017082327706170006
Croatia,Solar,2050-2055,0.009582386088438649
Croatia,Solar,2055-2060,5.76879248713926
Hungary,Solar,2020-2025,9.807212562866359e-05
Hungary,Solar,2025-2030,0.0013433138020400948
Hungary,Solar,2030-2035,0.005179365207973331
Hungary,Solar,2035-2040,0.005607719976778124
Hungary,Solar,2040-2045,0.013867977885530807
Hungary,Solar,2045-2050,0.020885601979621183
Hungary,Solar,2050-2055,0.014662950725519465
Hungary,Solar,2055-2060,6.868556273911826
Ireland,Solar,2020-2025,0.0001018603091162864
Ireland,Solar,2025-2030,0.0009575198817328754
Ireland,Solar,2030-2035,0.00445257456239265
Ireland,Solar,2035-2040,0.0076987403473929295
Ireland,Solar,2040-2045,0.025696927807697775
Ireland,Solar,2045-2050,0.02674713993744991
Ireland,Solar,2050-2055,0.043877030341007664
Ireland,Solar,2055-2060,0.04107546751527097
Italy,Solar,2020-2025,9.218033459830694e-05
Italy,Solar,2025-2030,0.00047931348074953326
Italy,Solar,2030-2035,10.149096364123784
Italy,Solar,2035-2040,0.004255041609481868
Italy,Solar,2040-2045,199.70021503687386
Italy,Solar,2045-2050,0.022347872782449815
Italy,Solar,2050-2055,65.63874817219423
Italy,Solar,2055-2060,5967.235920428817
Lithuania,Solar,2020-2025,9.244135640615869e-05
Lithuania,Solar,2025-2030,0.00010163635727589095
Lithuania,Solar,2030-2035,0.004794236121322376
Lithuania,Solar,2035-2040,0.0013297227275443273
Lithuania,Solar,2040-2045,0.0228326037732117
Lithuania,Solar,2045-2050,0.019696377622496146
Lithuania,Solar,2050-2055,0.006450951977146738
Lithuania,Solar,2055-2060,0.033282977842131745
Luxemb.,Solar,2020-2025,0.00011509123418257615
Luxemb.,Solar,2025-2030,7.445627295420426e-05
Luxemb.,Solar,2030-2035,0.0010317426306942388
Luxemb.,Solar,2035-2040,0.001359647302072697
Luxemb.,Solar,2040-2045,0.008726463527770132
Luxemb.,Solar,2045-2050,3.71071797503692
Luxemb.,Solar,2050-2055,0.001280116379211972
Luxemb.,Solar,2055-2060,42.12727145866657
Latvia,Solar,2020-2025,9.234106614025773e-05
Latvia,Solar,2025-2030,0.00010117417195239501
Latvia,Solar,2030-2035,0.004105853632873121
Latvia,Solar,2035-2040,0.0011443349610520332
Latvia,Solar,2040-2045,0.021024233711420905
Latvia,Solar,2045-2050,0.01959880063115178
Latvia,Solar,2050-2055,0.009210326968065403
Latvia,Solar,2055-2060,0.03274468665656427
Macedonia,Solar,2020-2025,0.00011619719933667244
Macedonia,Solar,2025-2030,9.322568714916609e-05
Macedonia,Solar,2030-2035,0.002346868116298911
Macedonia,Solar,2035-2040,0.0027818280094023574
Macedonia,Solar,2040-2045,0.013109992821503866
Macedonia,Solar,2045-2050,0.025777485937600913
Macedonia,Solar,2050-2055,0.02173724738078476
Macedonia,Solar,2055-2060,62.905889475032396
Netherlands,Solar,2020-2025,0.00011269841592910794
Netherlands,Solar,2025-2030,9.032639701360082e-05
Netherlands,Solar,2030-2035,0.002019761239528244
Netherlands,Solar,2035-2040,0.002418008584753129
Netherlands,Solar,2040-2045,0.012562064879336032
Netherlands,Solar,2045-2050,0.010701097464100206
Netherlands,Solar,2050-2055,0.01530495173673618
Netherlands,Solar,2055-2060,0.026425683107567086
Poland,Solar,2020-2025,0.0001186958022613806
Poland,Solar,2025-2030,0.000720778116007835
Poland,Solar,2030-2035,0.00414521329713012
Poland,Solar,2035-2040,0.0026928143955897424
Poland,Solar,2040-2045,0.013440361672368688
Poland,Solar,2045-2050,0.012500938378087053
Poland,Solar,2050-2055,0.008451766738114753
Poland,Solar,2055-2060,0.01720145147929403
Portugal,Solar,2020-2025,0.0003951108071182772
Portugal,Solar,2025-2030,0.002637166379285051
Portugal,Solar,2030-2035,0.007425458694182875
Portugal,Solar,2035-2040,0.014357681058643173
Portugal,Solar,2040-2045,0.030741072028804814
Portugal,Solar,2045-2050,0.04195301811208409
Portugal,Solar,2050-2055,0.051368912411759275
Portugal,Solar,2055-2060,0.06866589426873282
Romania,Solar,2020-2025,9.815366001655299e-05
Romania,Solar,2025-2030,0.0016042711230978674
Romania,Solar,2030-2035,0.004854921512296884
Romania,Solar,2035-2040,0.007201345032709446
Romania,Solar,2040-2045,0.021614940344792107
Romania,Solar,2045-2050,0.03468985930666784
Romania,Solar,2050-2055,0.042736192007197624
Romania,Solar,2055-2060,16.030928033649893
Serbia,Solar,2020-2025,0.0001026414094994362
Serbia,Solar,2025-2030,8.710127957325854e-05
Serbia,Solar,2030-2035,0.0023797049045561616
Serbia,Solar,2035-2040,0.0027372386639028415
Serbia,Solar,2040-2045,0.012716957225454581
Serbia,Solar,2045-2050,0.02377812263276822
Serbia,Solar,2050-2055,0.015005422773190162
Serbia,Solar,2055-2060,21.567391019504164
Sweden,Solar,2020-2025,0.00014398237004548687
Sweden,Solar,2025-2030,0.00011805010433054135
Sweden,Solar,2030-2035,0.0008746641486446194
Sweden,Solar,2035-2040,0.0006887839835029254
Sweden,Solar,2040-2045,0.011886743251418596
Sweden,Solar,2045-2050,0.004319426422028151
Sweden,Solar,2050-2055,0.0005412016456382598
Sweden,Solar,2055-2060,0.0005769631259443991
Slovenia,Solar,2020-2025,0.00010654666198998887
Slovenia,Solar,2025-2030,0.00013190842755270526
Slovenia,Solar,2030-2035,0.0015202794054778577
Slovenia,Solar,2035-2040,0.0013514877566438857
Slovenia,Solar,2040-2045,0.00849653012582394
Slovenia,Solar,2045-2050,0.014973628334154805
Slovenia,Solar,2050-2055,0.0012490695845912521
Slovenia,Solar,2055-2060,0.0024898599584561583
Slovakia,Solar,2020-2025,0.00011499530721786651
Slovakia,Solar,2025-2030,0.0004182700070521014
Slovakia,Solar,2030-2035,0.0017415419386517593
Slovakia,Solar,2035-2040,0.0016847215327775614
Slovakia,Solar,2040-2045,0.0066955380042171735
Slovakia,Solar,2045-2050,0.00952605700291576
Slovakia,Solar,2050-2055,0.008222842389388784
Slovakia,Solar,2055-2060,0.016885647654779023
NO1,Solar,2020-2025,0.00013909243315796469
NO1,Solar,2025-2030,0.00010604612933561341
NO1,Solar,2030-2035,0.0010658423686743588
NO1,Solar,2035-2040,0.0005432887407860484
NO1,Solar,2040-2045,0.014367877107800145
NO1,Solar,2045-2050,0.005236846159020944
NO1,Solar,2050-2055,0.00046355437632705033
NO1,Solar,2055-2060,0.0004935676283797662
NO2,Solar,2020-2025,0.0001371248802219097
NO2,Solar,2025-2030,0.0001070387668577263
NO2,Solar,2030-2035,0.001880409923473983
NO2,Solar,2035-2040,0.0034734154202883125
NO2,Solar,2040-2045,0.015177694860810238
NO2,Solar,2045-2050,0.013280159159380895
NO2,Solar,2050-2055,0.0004184284388425187
NO2,Solar,2055-2060,0.0007261476088711491
NO3,Solar,2020-2025,0.0001398959275448331
NO3,Solar,2025-2030,0.00011023440946686775
NO3,Solar,2030-2035,0.0008943661909535051
NO3,Solar,2035-2040,0.000618634402242742
NO3,Solar,2040-2045,0.014704070894028356
NO3,Solar,2045-2050,0.010713870698333048
NO3,Solar,2050-2055,0.00027307142511505346
NO3,Solar,2055-2060,0.00022715391312526522
NO4,Solar,2020-2025,0.0001531311557127137
NO4,Solar,2025-2030,0.0001122225742354404
NO4,Solar,2030-2035,0.0008631389933163686
NO4,Solar,2035-2040,0.0004847004142156542
NO4,Solar,2040-2045,0.01489275640617544
NO4,Solar,2045-2050,0.008614106477941183
NO4,Solar,2050-2055,0.00019595896158058443
NO4,Solar,2055-2060,0.00022599002115013115
NO5,Solar,2020-2025,0.00014351983151118894
NO5,Solar,2025-2030,0.00010482287065102494
NO5,Solar,2030-2035,0.0011242568931671055
NO5,Solar,2035-2040,0.0007291851858352377
NO5,Solar,2040-2045,0.014660892305217017
NO5,Solar,2045-2050,0.005296024311859022
NO5,Solar,2050-2055,0.00029657675231584303
NO5,Solar,2055-2060,0.00031803777848848805
